ID,Latitude,Longitude,Region,Elevation,Slope,Aspect,Hillshade,TPI,Roughness,Curvature,Rain_7d,Rain_30d,Rain_year,NDVI,NDMI,NBR,BSI,Distance_to_River,Landcover,Treecover,Cropland,Builtup,Landslide_Score,Prediction_Class,Prediction_Landslide,Ground_Truth,Observation_Time
0_0,-6.93706093928575,106.6398266069653,Sukabumi,423,18,200,200,4.8965517241379075,19,-14.0,51.025424003601074,525.1561279296875,3838.5183500126004,0.79777116,0.28272152,0.6009604,-0.25312832,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
1_0,-7.014944874418909,106.79694195015782,Sukabumi,364,3,19,177,0.7931034482758719,3,-6.0,52.89391231536865,415.85791397094727,3605.1781547516584,0.07004957,-0.035397816,0.02093626,0.051912002,-9999.0,50,0,0,1,0.2,1,Low,0,2026-04-19 10:08:07
2_0,-6.867261841709656,106.51262516273403,Sukabumi,572,10,221,201,-6.2413793103448825,9,22.0,67.74051094055176,630.0347790718079,4673.4528862684965,0.6448969,0.27327713,0.5097066,-0.18494828,-9999.0,10,1,0,0,1.05,2,Moderate,0,2026-04-19 10:08:07
3_0,-7.047284224647207,106.66354213046606,Sukabumi,574,24,282,253,-9.482758620689651,27,25.0,43.14973044395447,428.1702036857605,3514.5703032016754,0.814585,0.30251798,0.60719043,-0.2677255,-9999.0,10,1,0,0,1.8499999999999999,3,High,0,2026-04-19 10:08:07
4_0,-7.284708954239996,106.58619718450336,Sukabumi,209,19,123,130,-0.6551724137931103,18,-1.0,59.21362257003784,569.9650750160217,3351.0038492381573,0.6806563,0.1913743,0.44366527,-0.1381995,-9999.0,10,1,0,0,1.2000000000000002,2,Moderate,0,2026-04-19 10:08:07
5_0,-6.877502635948623,106.42180548750952,Sukabumi,388,29,290,255,-9.034482758620697,24,55.0,68.6213493347168,567.7788238525391,4338.457787491381,0.79943275,0.27914405,0.57584685,-0.25079212,-9999.0,10,1,0,0,1.65,3,High,0,2026-04-19 10:08:07
6_0,-7.065070867272773,106.8193100007324,Sukabumi,557,6,261,198,0.10344827586209249,4,-5.0,61.29302644729614,446.20366191864014,3530.538480386138,0.6969853,0.21512914,0.4851155,-0.17142002,-9999.0,10,1,0,0,0.9,1,Low,0,2026-04-19 10:08:07
7_0,-6.829802094361874,106.84895440510837,Sukabumi,679,14,125,143,-7.275862068965466,13,19.0,59.40731430053711,436.0052971839905,3761.2256669700146,0.63037246,0.28483683,0.5656706,-0.20340864,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
8_0,-7.1690957771738155,106.71609357458709,Sukabumi,759,10,15,172,1.3448275862068613,11,-15.0,47.21065926551819,514.6838676929474,3506.2242202162743,0.69973814,0.20695934,0.47018236,-0.16722283,-9999.0,30,0,0,0,0.9,1,Low,0,2026-04-19 10:08:07
9_0,-7.021682239049802,106.80017588518064,Sukabumi,424,12,62,149,-1.1034482758620925,11,9.0,57.065611600875854,405.7312948703766,3594.984003454447,0.7804516,0.23058878,0.53667665,-0.20664561,-9999.0,10,1,0,0,1.2000000000000002,2,Moderate,0,2026-04-19 10:08:07
10_0,-6.804469603349709,106.84814592135263,Sukabumi,706,14,67,140,16.413793103448256,18,-69.0,59.40731430053711,436.0052971839905,3761.2256669700146,0.8343206,0.28546324,0.5933606,-0.26235345,-9999.0,10,1,0,0,1.7000000000000002,3,High,0,2026-04-19 10:08:07
11_0,-7.00712953144707,106.78211974796983,Sukabumi,212,14,188,186,-5.275862068965523,15,17.0,52.89391231536865,415.85791397094727,3605.1781547516584,0.14544022,0.1988769,0.44568527,-0.05901223,-9999.0,10,1,0,0,1.35,2,Moderate,0,2026-04-19 10:08:07
12_0,-6.920082780415889,106.46249916988012,Sukabumi,192,8,159,172,2.4137931034482847,8,-15.0,65.79751205444336,569.590579032898,3986.147403076291,0.8101064,0.31577906,0.6162432,-0.28107736,-9999.0,10,1,0,0,1.1,2,Moderate,0,2026-04-19 10:08:07
13_0,-7.274198665415803,106.41695458497526,Sukabumi,101,5,233,192,0.551724137931032,4,6.0,55.745018005371094,608.5278930664062,3331.6051601171494,0.71337456,0.2559738,0.5350057,-0.22801556,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
14_0,-7.231079531778057,106.97130494680545,Sukabumi,218,6,108,163,-0.3448275862068897,6,7.0,56.14951491355896,496.7992036342621,3579.780110538006,0.6599804,0.19987708,0.43229562,-0.14517799,-9999.0,10,1,0,0,0.9,1,Low,0,2026-04-19 10:08:07
15_0,-7.221916715880049,106.67971180558021,Sukabumi,516,11,180,180,1.206896551724185,12,3.0,58.25139856338501,599.2032647132874,3753.8845151662827,0.63433886,0.14802164,0.42125952,-0.0939544,-9999.0,10,1,0,0,0.7,1,Low,0,2026-04-19 10:08:07
16_0,-6.815518881344367,106.72606487424082,Sukabumi,510,1,90,177,0.06896551724139499,1,2.0,50.84769821166992,385.6194739341736,3504.4903784543276,0.33375394,0.046755448,0.14054492,-0.023759536,-9999.0,50,0,0,1,0.4,1,Low,0,2026-04-19 10:08:07
17_0,-7.223533683391459,106.95378779876512,Sukabumi,253,6,261,198,0.6551724137931103,6,1.0,56.14951491355896,496.7992036342621,3579.780110538006,0.6056709,0.106284656,0.27577937,-0.06496444,-9999.0,40,0,1,0,0.7,1,Low,0,2026-04-19 10:08:07
18_0,-7.193619784430275,106.77160945914568,Sukabumi,715,18,31,152,7.8275862068965125,17,-35.0,60.58730173110962,489.9474244117737,3655.6676686108112,0.43694493,0.008092054,0.23127607,0.050137743,-9999.0,10,1,0,0,0.9500000000000001,1,Low,0,2026-04-19 10:08:07
19_0,-6.885317978920462,106.51666758151254,Sukabumi,584,19,239,230,4.7586206896551175,18,-25.0,67.74051094055176,630.0347790718079,4673.4528862684965,0.80194974,0.27356145,0.5854355,-0.24376057,-9999.0,10,1,0,0,1.35,2,Moderate,0,2026-04-19 10:08:07
20_0,-7.080162564045985,106.5802683036282,Sukabumi,588,33,3,175,9.379310344827559,40,-20.0,57.32349395751953,538.9031085968018,3832.8169722110033,0.8094994,0.32422942,0.62615883,-0.29120287,-9999.0,10,1,0,0,1.8499999999999999,3,High,0,2026-04-19 10:08:07
21_0,-7.260184946983536,106.80287083103303,Sukabumi,453,4,284,192,2.275862068965523,5,-4.0,61.54411745071411,533.113347530365,3461.7762438058853,0.8325923,0.3548229,0.6461076,-0.32476726,-9999.0,10,1,0,0,0.8,1,Low,0,2026-04-19 10:08:07
22_0,-7.404903539255194,106.755978773202,Sukabumi,53,10,27,166,-1.5862068965517224,10,10.0,52.1946063041687,577.4643445014954,3325.625244796276,0.5717953,0.12098127,0.33602923,-0.068375215,-9999.0,10,1,0,0,0.7,1,Low,0,2026-04-19 10:08:07
23_0,-7.21598783500486,106.72714285258172,Sukabumi,571,6,199,186,-2.8275862068965125,6,11.0,57.90213966369629,554.2043333053589,3614.3073887676,0.6351561,0.28677875,0.5397056,-0.23573704,-9999.0,40,0,1,0,1.1,2,Moderate,0,2026-04-19 10:08:07
24_0,-7.111423935933338,106.92090945936633,Sukabumi,619,13,155,163,3.7241379310345337,13,-14.0,59.80024600028992,470.3099648952484,3720.885297894478,0.78486305,0.24917722,0.5477258,-0.22446348,-9999.0,30,0,0,0,1.35,2,Moderate,0,2026-04-19 10:08:07
25_0,-7.028419603680696,106.7608296757362,Sukabumi,348,13,344,192,-0.37931034482755877,14,9.0,52.89391231536865,415.85791397094727,3605.1781547516584,0.6197014,0.03124517,0.25403738,-0.007657102,-9999.0,10,1,0,0,1.0,2,Moderate,0,2026-04-19 10:08:07
26_0,-6.779676101508009,106.78454519923696,Sukabumi,489,3,72,172,-0.13793103448273314,3,-1.0,51.09807729721069,422.08195066452026,3865.250549763441,0.17231089,-0.18692672,-0.1760149,0.18362883,-9999.0,50,0,0,1,0.2,1,Low,0,2026-04-19 10:08:07
27_0,-7.321899207002552,106.57595639026442,Sukabumi,181,1,225,183,0.6896551724137794,2,0.0,45.002508878707886,583.544025182724,3351.11593452096,0.8369236,0.3196327,0.6316025,-0.2857496,-9999.0,10,1,0,0,0.8,1,Low,0,2026-04-19 10:08:07
28_0,-6.911997942858811,106.85111036179023,Sukabumi,528,3,45,174,-0.24137931034488247,2,2.0,55.384182929992676,412.6463384628296,3737.5777485966682,0.46964332,0.18988381,0.38583404,-0.1301406,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
29_0,-7.170982239270465,106.83170675165326,Sukabumi,496,18,41,144,-0.20689655172412813,15,15.0,60.9911322593689,493.0324354171753,3628.7992964982986,0.6051931,0.08549223,0.31817105,-0.032543432,-9999.0,30,0,0,0,1.0,2,Moderate,0,2026-04-19 10:08:07
30_0,-7.05617754595999,106.61961451307263,Sukabumi,498,28,7,170,3.1034482758620925,33,-10.0,56.36700630187988,512.9837827682495,3750.808126822114,0.8210606,0.30557835,0.6026575,-0.27330735,-9999.0,10,1,0,0,1.8499999999999999,3,High,0,2026-04-19 10:08:07
31_0,-6.977215632485887,106.75058888149726,Sukabumi,295,5,112,166,-2.0344827586206975,5,15.0,49.87220335006714,446.01273584365845,3415.1101265102625,0.63287085,0.29282543,0.5448199,-0.21121821,-9999.0,40,0,1,0,0.8,1,Low,0,2026-04-19 10:08:07
32_0,-6.982875018775836,106.63928761779488,Sukabumi,195,18,225,220,0.3793103448275872,14,0.0,53.37600660324097,530.7803735733032,3828.407328210771,0.82683307,0.3339348,0.6329736,-0.29628924,-9999.0,10,1,0,0,1.4000000000000001,2,Moderate,0,2026-04-19 10:08:07
33_0,-7.124090181439435,106.82092696824384,Sukabumi,534,4,256,192,-0.10344827586209249,5,3.0,57.39053535461426,462.5576181411743,3635.395965963602,0.6235206,0.18749912,0.4673971,-0.14140558,-9999.0,30,0,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
34_0,-7.078545596534575,106.73253274428646,Sukabumi,692,20,165,164,5.655172413793139,22,-15.0,51.95750284194946,471.9267315864563,3639.3846627026796,0.72399443,0.27646706,0.5265958,-0.22073314,-9999.0,10,1,0,0,1.35,2,Moderate,0,2026-04-19 10:08:07
35_0,-6.796384765792631,106.56167317724692,Sukabumi,1180,22,336,208,3.344827586206975,23,-2.0,62.917709827423096,481.7470030784607,4333.518886379898,0.84402734,0.3550874,0.665373,-0.32538545,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
36_0,-7.2604544415687755,106.54388653462138,Sukabumi,281,8,6,177,-2.862068965517267,9,12.0,70.44621109962463,602.2362716197968,3436.255644619465,0.79632795,0.30083203,0.5800184,-0.25868702,-9999.0,10,1,0,0,1.3,2,Moderate,0,2026-04-19 10:08:07
37_0,-6.888282419358056,106.6530318416419,Sukabumi,518,3,72,172,-9.206896551724185,8,44.0,56.10992383956909,476.4793257713318,3707.6411746889353,0.8498974,0.31284267,0.6448063,-0.2897911,-9999.0,10,1,0,0,0.9500000000000001,1,Low,0,2026-04-19 10:08:07
38_0,-7.032731517044475,106.91066866512733,Sukabumi,774,3,315,186,0.6551724137931387,4,-8.0,58.943532943725586,420.7043995857239,3699.486421957612,0.6387939,0.20813204,0.47530982,-0.16749586,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
39_0,-7.315700831542124,106.76999249163424,Sukabumi,216,4,90,169,-4.586206896551715,6,20.0,58.1907377243042,550.415979385376,3443.403499633074,0.85071206,0.33065015,0.6396138,-0.29731816,-9999.0,10,1,0,0,0.9500000000000001,1,Low,0,2026-04-19 10:08:07
40_0,-7.210328448714897,106.73280223887167,Sukabumi,656,17,319,214,-5.13793103448279,17,27.0,57.90213966369629,554.2043333053589,3614.3073887676,0.890116,0.31402925,0.6218728,-0.29024458,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
41_0,-6.911997942858811,106.55682227471266,Sukabumi,560,14,188,186,-8.068965517241395,15,30.0,61.06809949874878,669.2642250061035,4612.229877665639,0.72403103,0.24183473,0.5451565,-0.20390202,-9999.0,10,1,0,0,1.35,2,Moderate,0,2026-04-19 10:08:07
42_0,-7.230810037192832,106.49187407967082,Sukabumi,43,9,53,157,3.1379310344827616,8,-2.0,59.15388298034668,616.5253109931946,3515.2822293639183,0.5335508,0.065264024,0.30722582,-0.009368337,-9999.0,10,1,0,0,0.85,1,Low,0,2026-04-19 10:08:07
43_0,-7.171251733855705,106.66084718461371,Sukabumi,720,16,128,141,0.20689655172418497,14,10.0,53.120245933532715,554.0471305847168,3723.160085901618,0.8365442,0.36050344,0.65769136,-0.325493,-9999.0,10,1,0,0,1.4000000000000001,2,Moderate,0,2026-04-19 10:08:07
44_0,-6.824142708071925,106.58458021699198,Sukabumi,1167,17,135,144,5.8965517241379075,13,-25.0,67.06989002227783,528.1052284240723,4497.138760536909,0.82622504,0.29221764,0.6104333,-0.2586132,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
45_0,-7.332409495826745,106.62123148058407,Sukabumi,154,10,190,186,-2.5862068965517153,11,9.0,58.15705394744873,563.4506645202637,3301.9021484851837,0.83084583,0.36206937,0.6265153,-0.32131976,-9999.0,10,1,0,0,1.1,2,Moderate,0,2026-04-19 10:08:07
46_0,-6.89663675150036,106.9987933944995,Sukabumi,776,2,207,183,-0.7586206896551175,2,2.0,58.90567398071289,434.97204399108887,3789.2616249918938,0.6999287,0.24098274,0.50434554,-0.18820468,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
47_0,-6.979641083753016,106.78697065050409,Sukabumi,311,6,72,163,-0.06896551724139499,6,6.0,49.87220335006714,446.01273584365845,3415.1101265102625,0.77175736,0.18695356,0.50514984,-0.16868237,-9999.0,10,1,0,0,0.9,1,Low,0,2026-04-19 10:08:07
48_0,-6.888012924772816,106.52475241906961,Sukabumi,699,14,105,138,-4.344827586206861,15,15.0,67.74051094055176,630.0347790718079,4673.4528862684965,0.8489754,0.23583192,0.54625756,-0.21286485,-9999.0,10,1,0,0,1.35,2,Moderate,0,2026-04-19 10:08:07
49_0,-6.983414007946315,106.88129375533663,Sukabumi,457,4,296,192,-1.5172413793103487,5,6.0,61.5007905960083,472.80507707595825,3854.32460296154,0.62714237,0.17197451,0.41578218,-0.13149676,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
50_0,-7.0777371127788555,106.65491830373855,Sukabumi,651,14,19,166,0.0,15,3.0,55.12749099731445,480.84466075897217,3573.6927017122507,0.7796021,0.29052916,0.58272207,-0.25615337,-9999.0,10,1,0,0,1.4000000000000001,2,Moderate,0,2026-04-19 10:08:07
51_0,-7.023029711975987,106.70827823161522,Sukabumi,233,11,285,212,-0.06896551724136657,11,5.0,46.746676445007324,439.8963990211487,3611.2134662419558,0.7721263,0.18254662,0.51359797,-0.16378464,-9999.0,10,1,0,0,0.9,1,Low,0,2026-04-19 10:08:07
52_0,-7.107381517154799,106.82119646282905,Sukabumi,521,7,286,201,-8.448275862068954,7,25.0,57.39053535461426,462.5576181411743,3635.395965963602,0.6368083,0.30538923,0.54157525,-0.22196043,-9999.0,40,0,1,0,1.25,2,Moderate,0,2026-04-19 10:08:07
53_0,-7.260184946983536,106.8853361741152,Sukabumi,530,5,127,169,0.13793103448278998,4,-3.0,59.5482873916626,498.66877937316895,3411.7212854623795,0.80328834,0.28802928,0.58672464,-0.258329,-9999.0,10,1,0,0,0.8,1,Low,0,2026-04-19 10:08:07
54_0,-6.840312383186067,106.90635675176361,Sukabumi,883,25,124,116,0.13793103448278998,24,-1.0,74.98071193695068,533.844090461731,4101.3000514656305,0.82963413,0.35896152,0.6660475,-0.3357483,-9999.0,10,1,0,0,1.9,3,High,0,2026-04-19 10:08:07
55_0,-6.897714729841304,106.78562317757792,Sukabumi,404,15,0,180,-1.6206896551724412,17,-3.0,38.507410526275635,307.71105337142944,2424.3989458717406,0.50064266,0.06721163,0.20173204,-0.027719297,-9999.0,50,0,0,1,1.0,2,Moderate,0,2026-04-19 10:08:07
56_0,-6.992846318429564,106.99744592157333,Sukabumi,750,17,6,175,-0.9655172413793025,19,4.0,56.190343379974365,449.6153063774109,3734.3796231001616,0.78189355,0.30274057,0.57795566,-0.256408,-9999.0,10,1,0,0,1.4000000000000001,2,Moderate,0,2026-04-19 10:08:07
57_0,-7.322168701587778,106.60344483795848,Sukabumi,156,3,341,183,0.2758620689655231,3,-4.0,58.15705394744873,563.4506645202637,3301.9021484851837,0.46925566,0.04536045,0.27498734,0.01115242,-9999.0,40,0,1,0,0.4,1,Low,0,2026-04-19 10:08:07
58_0,-6.897445235256079,106.88883960372323,Sukabumi,620,6,180,180,-0.44827586206895376,7,-3.0,63.46085453033447,478.9432134628296,4396.3716683238745,0.14922045,-0.25887796,-0.21855405,0.16632989,-9999.0,50,0,0,1,0.5,1,Low,0,2026-04-19 10:08:07
59_0,-7.201974116572593,106.82577787077804,Sukabumi,384,7,146,169,0.0,6,-1.0,63.82060527801514,541.6614346504211,3720.7478554844856,0.84973544,0.2704142,0.5736246,-0.24513374,-9999.0,10,1,0,0,0.9,1,Low,0,2026-04-19 10:08:07
60_0,-6.8578295312264075,106.85407480222784,Sukabumi,669,6,252,198,-0.06896551724139499,6,2.0,63.46085453033447,478.9432134628296,4396.3716683238745,0.6030617,0.3506044,0.5837267,-0.24577767,-9999.0,40,0,1,0,1.1,2,Moderate,0,2026-04-19 10:08:07
61_0,-6.87076527131773,106.44875494603309,Sukabumi,764,22,9,169,1.6896551724138362,25,15.0,68.6213493347168,567.7788238525391,4338.457787491381,0.838689,0.26674014,0.5741004,-0.23400158,-9999.0,10,1,0,0,1.2000000000000002,2,Moderate,0,2026-04-19 10:08:07
62_0,-6.914692888711166,106.89557696835413,Sukabumi,584,1,225,183,-0.931034482758605,1,5.0,55.384182929992676,412.6463384628296,3737.5777485966682,0.5498155,0.085563846,0.24658552,-0.050232876,-9999.0,50,0,0,1,0.4,1,Low,0,2026-04-19 10:08:07
63_0,-7.141068340309282,106.71878852043943,Sukabumi,620,14,40,152,-0.2758620689654663,13,10.0,53.78501653671265,490.80336141586304,3559.5578130334616,0.86037135,0.34349963,0.65572923,-0.3145822,-9999.0,10,1,0,0,1.4000000000000001,2,Moderate,0,2026-04-19 10:08:07
64_0,-7.120856246416601,106.5662545851959,Sukabumi,650,7,210,192,-1.1724137931034875,7,-3.0,62.001426696777344,557.4910755157471,3602.3505779355764,0.5012065,0.24008942,0.49485078,-0.110306986,-9999.0,40,0,1,0,0.9,1,Low,0,2026-04-19 10:08:07
65_0,-7.016561841930319,106.6093737188337,Sukabumi,19,5,180,180,3.6206896551724146,5,-14.0,50.19577169418335,475.8552100658417,3747.467558503151,0.4023839,0.080389135,0.3426411,0.0036603296,-9999.0,40,0,1,0,0.55,1,Low,0,2026-04-19 10:08:07
66_0,-7.010093971884665,106.63659267194248,Sukabumi,121,15,187,186,3.448275862068968,16,-12.0,50.19577169418335,475.8552100658417,3747.467558503151,0.8346457,0.31538188,0.62291664,-0.2783149,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
67_0,-7.373103178197361,106.66354213046606,Sukabumi,88,5,121,166,-1.4137931034482705,5,1.0,55.66288757324219,605.5972566604614,3484.466201007366,0.789911,0.19639489,0.49269983,-0.16995513,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
68_0,-7.2351219505565965,106.59967191376518,Sukabumi,322,5,180,180,7.413793103448256,5,-22.0,68.15865230560303,634.6305723190308,3614.5993773788214,0.57699215,0.10301032,0.39013794,-0.054905728,-9999.0,30,0,0,0,0.55,1,Low,0,2026-04-19 10:08:07
69_0,-6.8039306141792295,106.69803743737629,Sukabumi,619,14,101,138,0.5862068965517437,15,-1.0,56.81084632873535,452.36974143981934,3873.590812548995,0.6696501,0.15416121,0.35935858,-0.12032984,-9999.0,10,1,0,0,1.2000000000000002,2,Moderate,0,2026-04-19 10:08:07
70_0,-6.771052274780452,106.76514158909998,Sukabumi,553,6,90,163,-1.793103448275815,3,13.0,51.09807729721069,422.08195066452026,3865.250549763441,0.62503797,0.29869503,0.5549769,-0.23245452,-9999.0,10,1,0,0,1.1,2,Moderate,0,2026-04-19 10:08:07
71_0,-6.782371047360364,106.73064628218981,Sukabumi,646,3,315,186,1.5172413793103487,3,-6.0,60.12530326843262,419.8372073173523,3941.9410806298256,0.25236955,-0.10561375,-0.017506443,0.15109518,-9999.0,50,0,0,1,0.2,1,Low,0,2026-04-19 10:08:07
72_0,-7.284439459654756,106.81877101156192,Sukabumi,276,14,59,143,-7.724137931034477,13,30.0,61.54411745071411,533.113347530365,3461.7762438058853,0.7408187,0.30127433,0.5876125,-0.24084522,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
73_0,-7.377684586146366,106.72040548795087,Sukabumi,126,5,112,166,2.379310344827587,6,-13.0,55.2845401763916,586.6984791755676,3494.786654382944,0.70473915,0.2288264,0.51224107,-0.19768606,-9999.0,10,1,0,0,0.6000000000000001,1,Low,0,2026-04-19 10:08:07
74_0,-6.974251192048293,106.68779664313729,Sukabumi,220,23,194,197,-3.5172413793103487,25,13.0,43.76374530792236,486.7319393157959,3622.3310472369194,0.8539477,0.28858054,0.60366255,-0.2695601,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
75_0,-6.9661663544912145,106.63928761779488,Sukabumi,223,16,170,172,-1.5517241379310462,18,0.0,53.37600660324097,530.7803735733032,3828.407328210771,0.79258174,0.28342456,0.59464914,-0.24600835,-9999.0,10,1,0,0,1.4000000000000001,2,Moderate,0,2026-04-19 10:08:07
76_0,-7.218952275442454,106.80314032561824,Sukabumi,500,6,190,183,-3.7586206896551744,6,11.0,63.82060527801514,541.6614346504211,3720.7478554844856,0.5233183,0.06531272,0.2631141,-0.009426788,-9999.0,40,0,1,0,0.85,1,Low,0,2026-04-19 10:08:07
77_0,-7.370138737759767,106.76271613783285,Sukabumi,69,9,169,175,1.2413793103448256,4,-21.0,53.51294136047363,574.3488321304321,3413.3993065953255,0.8362379,0.32621443,0.63129073,-0.29320818,-9999.0,10,1,0,0,1.1,2,Moderate,0,2026-04-19 10:08:07
78_0,-6.863758412101596,106.6651590979775,Sukabumi,578,14,153,160,-3.6551724137931387,14,13.0,56.10992383956909,476.4793257713318,3707.6411746889353,0.82846963,0.2771695,0.61033726,-0.25483564,-9999.0,10,1,0,0,1.35,2,Moderate,0,2026-04-19 10:08:07
79_0,-6.839234404845122,106.55709176929793,Sukabumi,1381,19,119,130,-8.655172413793025,18,34.0,67.06989002227783,528.1052284240723,4497.138760536909,0.82877666,0.3361783,0.6375308,-0.3101644,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
80_0,-7.137834405286462,106.93654014531,Sukabumi,620,3,303,189,-3.7586206896551175,4,23.0,59.80024600028992,470.3099648952484,3720.885297894478,0.56179774,0.24384555,0.4974802,-0.18031205,-9999.0,40,0,1,0,0.7500000000000001,1,Low,0,2026-04-19 10:08:07
81_0,-6.921160758756834,106.94300801535564,Sukabumi,629,2,244,186,0.5517241379310462,2,2.0,49.59472179412842,416.9205951690674,3774.6147071272135,0.13529928,-0.22798374,-0.19873805,0.20614354,-9999.0,50,0,0,1,0.2,1,Low,0,2026-04-19 10:08:07
82_0,-7.351004622208016,106.455492310664,Sukabumi,44,5,248,195,2.551724137931032,5,-16.0,48.59772205352783,619.9725494384766,3381.790186613798,0.8756715,0.4095067,0.700966,-0.37676865,-9999.0,10,1,0,0,0.8,1,Low,0,2026-04-19 10:08:07
83_0,-7.327828087877741,106.50831324937025,Sukabumi,105,7,146,169,1.2068965517241423,6,-3.0,47.2749662399292,606.1818151473999,3392.477122873068,0.6486034,0.19587187,0.46561268,-0.15475982,-9999.0,10,1,0,0,0.9,1,Low,0,2026-04-19 10:08:07
84_0,-7.268269784540614,106.78023328587318,Sukabumi,366,12,48,152,-0.17241379310343063,10,12.0,56.915444135665894,521.075389623642,3394.447501540184,0.71843183,0.23703952,0.51524454,-0.19854629,-9999.0,10,1,0,0,1.2000000000000002,2,Moderate,0,2026-04-19 10:08:07
85_0,-7.027341625339751,106.58916162494097,Sukabumi,139,10,343,189,0.3103448275862206,10,-2.0,57.176881313323975,517.8785700798035,3751.4682659208775,0.7226197,0.16478556,0.4629862,-0.13259967,-9999.0,10,1,0,0,0.9,1,Low,0,2026-04-19 10:08:07
86_0,-7.254256066108347,106.79047408011218,Sukabumi,299,13,249,218,5.655172413793082,13,-10.0,56.915444135665894,521.075389623642,3394.447501540184,0.8203774,0.35993835,0.6574843,-0.3213068,-9999.0,10,1,0,0,1.55,3,High,0,2026-04-19 10:08:07
87_0,-6.9287066071434324,106.40806126366249,Sukabumi,222,11,81,146,4.0,12,-15.0,71.81133460998535,598.172429561615,4053.707503542304,0.650785,0.12308747,0.41882402,-0.03898972,-9999.0,40,0,1,0,1.0499999999999998,2,Moderate,0,2026-04-19 10:08:07
88_0,-7.325402636610612,106.47085350202246,Sukabumi,88,2,207,183,0.20689655172414234,2,-1.0,44.490583419799805,584.0765905380249,3282.9160363078117,0.62203425,0.124054395,0.3574195,-0.07484488,-9999.0,10,1,0,0,0.4,1,Low,0,2026-04-19 10:08:07
89_0,-7.338607871287174,106.83386270833512,Sukabumi,119,24,345,199,-1.3103448275862064,27,-1.0,64.46571063995361,559.2627983093262,3506.0225008428097,0.8919114,0.35417482,0.6704659,-0.33133668,-9999.0,10,1,0,0,1.7,3,High,0,2026-04-19 10:08:07
90_0,-7.214640362078676,106.68860512689304,Sukabumi,616,10,319,201,0.06896551724139499,10,-4.0,58.25139856338501,599.2032647132874,3753.8845151662827,0.7883378,0.25986287,0.54927003,-0.22282514,-9999.0,10,1,0,0,0.9,1,Low,0,2026-04-19 10:08:07
91_0,-6.842737834453196,106.68078978392117,Sukabumi,571,7,146,169,-0.8275862068965125,7,9.0,56.81084632873535,452.36974143981934,3873.590812548995,0.5522706,0.17006159,0.4177216,-0.10250476,-9999.0,10,1,0,0,0.9,1,Low,0,2026-04-19 10:08:07
92_0,-7.202782600328298,106.40240187737254,Sukabumi,64,6,261,198,3.448275862068968,6,-9.0,62.79343271255493,656.6984395980835,3539.7467606067657,0.7581472,0.25702813,0.56316143,-0.2150457,-9999.0,10,1,0,0,1.05,2,Moderate,0,2026-04-19 10:08:07
93_0,-6.8357309752370625,106.74870241940062,Sukabumi,454,8,0,180,0.7931034482758719,9,-4.0,50.84769821166992,385.6194739341736,3504.4903784543276,0.8123924,0.24030402,0.54280996,-0.21393661,-9999.0,10,1,0,0,0.9,1,Low,0,2026-04-19 10:08:07
94_0,-7.316239820712589,106.74681595730397,Sukabumi,247,7,90,160,-5.620689655172413,8,22.0,55.59605026245117,543.2638454437256,3326.1430002450943,0.75907916,0.2100128,0.5254967,-0.1783147,-9999.0,10,1,0,0,1.05,2,Moderate,0,2026-04-19 10:08:07
95_0,-7.371216716100712,106.69965440488767,Sukabumi,107,15,339,197,-8.41379310344827,16,33.0,55.66288757324219,605.5972566604614,3484.466201007366,0.7961216,0.2522912,0.5392405,-0.22071175,-9999.0,10,1,0,0,1.35,2,Moderate,0,2026-04-19 10:08:07
96_0,-7.298992167257502,106.88722263621185,Sukabumi,352,9,270,209,1.4137931034482563,10,5.0,59.5482873916626,498.66877937316895,3411.7212854623795,0.7131277,0.23457573,0.4983238,-0.19239302,-9999.0,10,1,0,0,0.9,1,Low,0,2026-04-19 10:08:07
97_0,-7.020065271538392,106.75166685983822,Sukabumi,244,15,330,203,6.65517241379311,14,-36.0,52.89391231536865,415.85791397094727,3605.1781547516584,0.7477136,0.23193915,0.52383196,-0.20451976,-9999.0,10,1,0,0,1.35,2,Moderate,0,2026-04-19 10:08:07
